transaction_id,timestamp,source_account_id,dest_account_id,amount,transaction_type,channel,location_id,scenario_id
TXNF93694FB,2026-09-21T01:24:30,ACC082675C0,ACCE32FE814,4851.41,IMPS,branch,S02,LEGIT
TXNFBBE0676,2026-09-18T03:43:54,ACC03D75773,ACC6FFDD932,669.98,UPI,branch,V01,LEGIT
TXN63C6AA0C,2026-09-10T20:40:53,ACCA72CD0DA,ACCA6AD252C,2563.68,UPI,atm,S03,LEGIT
TXN2129B69B,2026-09-23T16:11:38,ACCFB5F430E,ACCAC14631E,1141.53,UPI,branch,P02,LEGIT
TXN97AFA418,2026-09-08T05:08:17,ACC1F4B1847,ACC8BB71DC6,563.79,UPI,net_banking,M04,LEGIT
TXN5C23DE1E,2026-09-02T03:14:32,ACCD209EB92,ACC14EC05AC,3626.15,RTGS,net_banking,M06,LEGIT
TXN5D783966,2026-09-21T09:39:35,ACCF823B753,ACCEE25EA8B,4268.84,NEFT,branch,V02,LEGIT
TXNBA95EDF2,2026-09-21T01:17:09,ACCD7901D6C,ACC25CE5AD7,5343.58,RTGS,atm,D03,LEGIT
TXND9CD8495,2026-09-24T16:28:36,ACCA20602BA,ACC6EF31FE6,2816.08,IMPS,atm,B04,LEGIT
TXN3A598215,2026-09-20T02:11:22,ACCB1CE0FD3,ACC0CD53D4B,115148.19,NEFT,mobile,P04,LEGIT
TXND5ED28F0,2026-09-12T01:00:56,ACC28A72E77,ACCC20BAAAD,989.93,IMPS,net_banking,H01,LEGIT
TXN2D011FC7,2026-09-24T19:50:34,ACC595264EC,ACC854F8AE0,4904.21,IMPS,mobile,P01,LEGIT
TXNBF7A6F2C,2026-09-18T09:55:00,ACC3A618576,ACCDFEAE8AE,5229.68,RTGS,branch,H01,LEGIT
TXN1B232692,2026-09-15T01:54:26,ACC9E0190A8,ACC8EE5BD77,33342.0,NEFT,branch,B03,LEGIT
TXN6E0874B3,2026-09-08T23:43:22,ACCE0933405,ACC7854EE31,733.59,RTGS,branch,D04,LEGIT
TXN0B502B37,2026-09-19T19:09:16,ACC78F41DAE,ACC3A1CE7A4,30506.67,UPI,atm,H02,LEGIT
TXN67F113E4,2026-09-17T17:02:17,ACCAFA69CE2,ACC1E2D2C3A,4050.63,UPI,atm,P04,LEGIT
TXN62DC4217,2026-09-10T14:47:58,ACCE01A037A,ACCC442806F,337.41,NEFT,atm,A01,LEGIT
TXNC80EA96C,2026-09-03T17:23:57,ACC47A46DDC,ACCA9953678,5032.27,IMPS,net_banking,P02,LEGIT
TXNA67BB9C1,2026-09-12T17:02:40,ACC7252692A,ACC21065AC1,6768.48,RTGS,mobile,P03,LEGIT
TXNCF878FC2,2026-09-03T01:00:09,ACC3F68DA23,ACCBD4A01B5,409.06,NEFT,net_banking,S02,LEGIT
TXN3FD59558,2026-09-08T14:52:32,ACC370F11E5,ACC8AE5123D,6545.36,NEFT,atm,B02,LEGIT
TXNDAF87BA2,2026-09-24T03:07:05,ACCD21C95D9,ACC5A3B1A8D,6108.65,IMPS,net_banking,S01,LEGIT
TXN0B2380D1,2026-09-22T13:51:14,ACC425383DF,ACC687E874F,15646.33,NEFT,net_banking,A05,LEGIT
TXNA05BCAC8,2026-09-10T04:26:43,ACC69EB6686,ACCB42617A7,7874.2,IMPS,branch,A02,LEGIT
TXN0103E4C6,2026-09-26T00:59:52,ACCF0081766,ACC804353CB,826.87,RTGS,branch,M04,LEGIT
TXN39787E60,2026-09-02T11:03:23,ACC16E0C030,ACC6137182D,576.83,UPI,atm,P04,LEGIT
TXN6AB12BEC,2026-09-07T07:43:34,ACCCBDFF109,ACCDBA46BF1,3524.87,IMPS,net_banking,V03,LEGIT
TXN89AF2F47,2026-09-04T09:20:36,ACC119506D6,ACC64AB7F38,12740.63,UPI,mobile,H01,LEGIT
TXN32292430,2026-09-07T03:23:27,ACC89CA4E21,ACC4BDC81DA,645.71,UPI,mobile,S02,LEGIT
TXN73DAA36C,2026-09-21T05:55:49,ACCB7CA6298,ACC7C1257AC,9191.18,NEFT,mobile,S01,LEGIT
TXN46BE9E35,2026-09-17T19:51:24,ACCE9F4F8B7,ACC8CEC3FD6,6142.97,RTGS,atm,P01,LEGIT
TXNC53A5E80,2026-09-09T09:30:39,ACC01D357B4,ACCB9D5ACF6,11788.54,UPI,net_banking,S03,LEGIT
TXN2A830321,2026-09-19T16:07:41,ACC613D49A5,ACC858EDB98,8369.37,IMPS,net_banking,D02,LEGIT
TXN7C2C0848,2026-09-13T00:14:01,ACC625586FF,ACCD8EA0034,4478.12,NEFT,branch,B01,LEGIT
TXN6AD84587,2026-09-15T14:49:36,ACC3F268563,ACCEAA241EB,7630.44,UPI,net_banking,H01,LEGIT
TXN1A8BF96D,2026-09-14T07:57:12,ACCEB247573,ACC31A83F7E,8885.78,RTGS,net_banking,D01,LEGIT
TXN85EEF395,2026-09-18T07:41:22,ACC55256C23,ACC5541B25C,15767.54,IMPS,net_banking,D01,LEGIT
TXN1F52A778,2026-09-07T02:12:10,ACC7327E9FF,ACCE8AC8B88,560046.19,RTGS,atm,D04,LEGIT
TXN0D8815C5,2026-09-24T13:54:54,ACC6C40DF6C,ACC612CBD2F,2061.85,NEFT,net_banking,M01,LEGIT
TXNE4AA6FE7,2026-09-06T05:02:59,ACCC390384A,ACCF3C3A56B,9770.66,NEFT,mobile,D01,LEGIT
TXN500A98C4,2026-09-17T21:13:29,ACCE3D6E65D,ACCC45C8072,4076.12,UPI,atm,D01,LEGIT
TXNCA10F589,2026-09-03T13:10:36,ACCB56B9F35,ACCB545009F,823.11,NEFT,atm,B02,LEGIT
TXNDA35459F,2026-09-20T14:47:03,ACC99068659,ACC1F4B1847,629.09,NEFT,mobile,A05,LEGIT
TXN2E8AF939,2026-09-06T20:27:20,ACC5F9F7BF0,ACC665006EA,1815.41,NEFT,atm,P02,LEGIT
TXNB7263B7C,2026-09-19T21:41:57,ACCCB17427E,ACC5286DB5D,8684.75,UPI,net_banking,P04,LEGIT
TXN16D825DF,2026-09-23T19:37:29,ACC029C89A7,ACCA72B036E,1793.13,RTGS,branch,V03,LEGIT
TXNBE212273,2026-09-05T16:26:06,ACC1E925E59,ACC8633C793,6066.23,UPI,net_banking,H03,LEGIT
TXND31337C2,2026-09-22T20:51:42,ACCBA8715A5,ACC2714D223,3276.22,RTGS,mobile,P01,LEGIT
TXN96F527AE,2026-09-13T17:41:46,ACC73BC1ECE,ACC25832571,37730.92,NEFT,mobile,S02,LEGIT
TXNDAB95E8A,2026-09-16T10:23:39,ACCFCD8F434,ACCAA56A583,1273.56,UPI,atm,V03,LEGIT
TXN7451376A,2026-09-15T17:38:52,ACC660F2C0A,ACC856192CC,1202.76,RTGS,branch,A02,LEGIT
TXN994D1E78,2026-09-02T02:17:30,ACC79A52AC0,ACCA62BE4BC,8120.17,UPI,branch,S01,LEGIT
TXNFF04787C,2026-09-13T07:28:36,ACC8601ED46,ACC5A7D2F37,9499.72,RTGS,mobile,D03,LEGIT
TXNE240B79D,2026-09-05T12:57:13,ACC354A4878,ACC8030FA49,827.26,UPI,net_banking,M02,LEGIT
TXNEEF362CB,2026-09-20T20:17:26,ACCD8E61902,ACC6A7CD932,4756.31,RTGS,branch,V03,LEGIT
TXNC0F56B22,2026-09-07T21:51:06,ACCB75AF704,ACC32424914,9917.54,UPI,branch,M07,LEGIT
TXN279F3810,2026-09-04T18:33:17,ACC9A7B11F9,ACCAD49BD66,1309.61,IMPS,branch,B01,LEGIT
TXNA2D9D8BE,2026-09-13T18:22:11,ACCF9DBCEB2,ACC9E8D14FE,1361.92,RTGS,atm,V01,LEGIT
TXN99568934,2026-09-23T17:20:40,ACC917C5412,ACC36C8D8A4,8474.07,UPI,net_banking,A02,LEGIT
TXN5D4365DE,2026-09-20T22:23:41,ACCA9F9D38D,ACC881AE46C,2366.94,UPI,mobile,S01,LEGIT
TXN608DB011,2026-09-06T15:35:34,ACC0D722B25,ACCB42617A7,27067.69,NEFT,net_banking,V02,LEGIT
TXN5AC982C8,2026-09-04T01:07:13,ACCFA314CC1,ACC2B4F1180,3914.56,IMPS,branch,S03,LEGIT
TXNF0D169F6,2026-09-22T14:09:39,ACC39885E20,ACC8C6BFD4F,9380.55,UPI,atm,V01,LEGIT
TXNEC46552C,2026-09-26T06:23:03,ACCDE9FBB2E,ACCAA56A583,8035.71,UPI,atm,V02,LEGIT
TXNE37F6833,2026-09-09T01:10:18,ACC67E12C6C,ACC1DAF3DDF,4617.98,RTGS,branch,D04,LEGIT
TXNF7700771,2026-09-14T20:11:55,ACC64EB45D9,ACCE45928F8,230.15,IMPS,atm,D01,LEGIT
TXN11D095E5,2026-09-23T14:03:29,ACC73A7D410,ACCB1CE0FD3,2482.62,UPI,mobile,A01,LEGIT
TXN533A5362,2026-09-17T17:19:45,ACC9E57800E,ACC07305955,3408.24,NEFT,atm,A05,LEGIT
TXNA01459B7,2026-09-10T08:25:51,ACC721097BF,ACC8EE5BD77,2842.68,NEFT,atm,A04,LEGIT
TXN2D6D326E,2026-09-21T18:32:07,ACCF850326B,ACCC2BBE553,1797.34,RTGS,mobile,H01,LEGIT
TXN54C5A94E,2026-09-26T05:59:48,ACC6FB0CCD9,ACC9C4CB3E7,1303.27,RTGS,mobile,H03,LEGIT
TXN5D32FBA0,2026-09-10T14:44:19,ACC6958AC3D,ACC51FFAC4A,2119.23,RTGS,net_banking,S01,LEGIT
TXN06B5018A,2026-09-25T09:51:49,ACC5502F8E0,ACCEFE9E223,495.8,NEFT,net_banking,D03,LEGIT
TXND821AF45,2026-09-04T11:12:12,ACCDA042F6F,ACC511E8575,245.37,NEFT,net_banking,H03,LEGIT
TXNCF93C2FD,2026-09-01T19:11:10,ACC88269CCD,ACC604FB8FC,5030.9,RTGS,mobile,D01,LEGIT
TXNDD9ABF83,2026-09-21T17:45:55,ACC7FE62629,ACC300E6B4D,2669.49,RTGS,mobile,D03,LEGIT
TXN9A5C919E,2026-09-22T08:04:32,ACC23D1D343,ACCECBCAF95,116.3,UPI,net_banking,S02,LEGIT
TXN6F0EEA2F,2026-09-03T14:06:35,ACC88B12048,ACCE4E2FF44,2438.67,RTGS,mobile,V03,LEGIT
TXN9635F3BB,2026-09-10T16:44:58,ACC50B0504A,ACC72FECFFD,3567.92,UPI,mobile,H02,LEGIT
TXNF02F69FE,2026-09-14T06:45:13,ACCD8137983,ACCF2F3A0B9,794.95,IMPS,net_banking,D02,LEGIT
TXN67982661,2026-09-21T09:11:49,ACC4B4C13E7,ACCC25D2B48,12579.37,IMPS,branch,B02,LEGIT
TXNCB861A6D,2026-09-23T13:15:07,ACC762F8306,ACCAABE0174,2821.15,NEFT,branch,H02,LEGIT
TXN7EB63689,2026-09-10T01:37:19,ACC8386C327,ACC9ED4E15B,10621.24,IMPS,mobile,H03,LEGIT
TXN0A73CEB3,2026-09-23T18:25:50,ACCCB221E51,ACC493224E9,1074.22,UPI,atm,H03,LEGIT
TXN0CC01BC5,2026-09-09T06:54:21,ACC280E16AA,ACC1A616EE2,984.38,IMPS,mobile,S02,LEGIT
TXNEFF4AC65,2026-09-03T07:41:59,ACC567574D0,ACCD37F67DE,1295.25,IMPS,net_banking,M03,LEGIT
TXN5215FC63,2026-09-20T01:05:09,ACC001D86AD,ACCE7D51E0D,13552.97,RTGS,mobile,P04,LEGIT
TXNE2D12061,2026-09-04T08:30:36,ACC251299E4,ACC26ECBD31,4163.47,RTGS,mobile,B04,LEGIT
TXNDD35D11C,2026-09-14T18:07:33,ACCBFE217A0,ACCB1ED5AFF,1394.23,RTGS,net_banking,A05,LEGIT
TXN7EBC80CE,2026-09-04T23:34:07,ACCF75443B2,ACCAC2651B0,9138.45,UPI,atm,V02,LEGIT
TXN77AB6E5A,2026-09-10T20:22:45,ACC25E1E9C6,ACCDE00451E,1301.37,IMPS,net_banking,V02,LEGIT
TXN7C42B511,2026-09-12T08:44:51,ACC633AFBA1,ACCC43A622A,5698.65,UPI,mobile,S01,LEGIT
TXNFE66E764,2026-09-20T14:16:05,ACC99F47467,ACCF4101096,1752.39,RTGS,net_banking,A05,LEGIT
TXNA5A65681,2026-09-15T16:45:59,ACCBE69E460,ACC6558E02C,18987.57,IMPS,branch,A05,LEGIT
TXN196EDD39,2026-09-10T11:15:26,ACCEC0BFC3C,ACCC9C189D5,2234.26,IMPS,mobile,P01,LEGIT
TXN5737CBD6,2026-09-25T15:39:36,ACC6E72CE7D,ACCA88EFCF7,4482.47,IMPS,branch,D03,LEGIT
TXND4A6FB78,2026-09-19T09:40:25,ACCCDA59DCB,ACCFA314CC1,2497.99,UPI,mobile,H01,LEGIT
TXNFEE1BE97,2026-09-09T05:53:46,ACC633AFBA1,ACC6C40DF6C,9644.99,IMPS,branch,S02,LEGIT
TXN4B011B2E,2026-09-02T14:06:26,ACCF8F037BD,ACCC1368768,3897.46,IMPS,atm,D03,LEGIT
TXND6AC00C5,2026-09-18T01:14:07,ACCF23DD389,ACCD1EA2733,1495.55,IMPS,net_banking,H02,LEGIT
TXN4CF32438,2026-09-22T09:25:08,ACC1F9BE557,ACCB527612E,15066.32,NEFT,mobile,M02,LEGIT
TXNC6AAE139,2026-09-10T00:24:09,ACCACBF6CFE,ACCA6B1C903,2393.22,NEFT,mobile,V03,LEGIT
TXNE5EE5409,2026-09-12T08:16:24,ACC2421B8E6,ACC4305C6A2,2712.11,IMPS,mobile,A04,LEGIT
TXNF7DB7CD0,2026-09-11T20:17:19,ACCAABE0174,ACCBBFE1E6D,4522.17,RTGS,net_banking,S01,LEGIT
TXN9E99B039,2026-09-24T17:08:12,ACCD8EA0034,ACC383E222C,364.61,IMPS,branch,B03,LEGIT
TXN5712719E,2026-09-11T06:15:59,ACCEB247573,ACCAF4F913B,1795.05,RTGS,mobile,D02,LEGIT
TXNA22F405B,2026-09-21T15:40:11,ACCFA21E23E,ACC082675C0,1647.94,UPI,branch,V03,LEGIT
TXNB8CE4BF6,2026-09-15T04:57:08,ACCF1D16F1A,ACC08B18868,2608.68,RTGS,atm,B04,LEGIT
TXN5FF77279,2026-09-15T20:42:29,ACC06996D3C,ACCC0D96624,2440.82,UPI,net_banking,H02,LEGIT
TXN66310529,2026-09-20T01:37:41,ACC8B21DBE1,ACCB9D92F0E,2591.42,RTGS,mobile,P02,LEGIT
TXNDD1E1A65,2026-09-25T03:30:49,ACCE2A6F0BE,ACC39EAC8BD,330.77,RTGS,mobile,M02,LEGIT
TXN73AC3C8F,2026-09-13T00:14:20,ACCE99FD8B8,ACC8DE2086B,2578.65,UPI,atm,B03,LEGIT
TXNC9B232F3,2026-09-22T18:10:27,ACCC14B5DAD,ACCADEADF3B,35352.13,IMPS,branch,A03,LEGIT
TXNB7F144D8,2026-09-05T02:07:03,ACC788E3008,ACC370F11E5,4955.08,NEFT,mobile,P01,LEGIT
TXNDD8C6970,2026-09-10T00:36:52,ACC39E7FF3E,ACC755066B1,1699.01,IMPS,branch,S02,LEGIT
TXN946B7E50,2026-09-25T20:58:09,ACCEB11EBF3,ACCA8333650,30336.96,IMPS,branch,V03,LEGIT
TXNEEAF9808,2026-09-09T19:33:36,ACC9F66A7BF,ACC6C40DF6C,25827.94,RTGS,mobile,V01,LEGIT
TXNA1625B1D,2026-09-15T16:53:54,ACC2BAACD6B,ACCAF0D167C,11243.47,NEFT,net_banking,V02,LEGIT
TXN4C3C21DE,2026-09-21T02:08:52,ACCA309AE9B,ACCDC7454B0,2288.71,UPI,branch,B03,LEGIT
TXN9BE89880,2026-09-05T12:04:18,ACCE708048D,ACCA0E4E2C9,7016.74,UPI,atm,M02,LEGIT
TXNA3C341E3,2026-09-07T10:03:04,ACC28A72E77,ACC78F41DAE,4790.66,IMPS,mobile,H03,LEGIT
TXNE5DE636D,2026-09-26T01:01:58,ACCC3E9DF3E,ACC281FC7C3,9850.3,RTGS,mobile,S02,LEGIT
TXN9DD48AE3,2026-09-03T21:49:33,ACCA8151A5B,ACC9ACD6CF8,129.65,IMPS,mobile,B01,LEGIT
TXNBE3AD113,2026-09-21T11:15:24,ACC7EE34188,ACC528F968F,9232.82,UPI,mobile,D04,LEGIT
TXN3D416D1F,2026-09-09T08:11:29,ACCE38E9B8A,ACCE1377B0D,5502.74,IMPS,atm,B02,LEGIT
TXN528084EC,2026-09-08T19:37:41,ACC9CB0B2EF,ACC660F2C0A,13391.34,IMPS,branch,P03,LEGIT
TXN6B95F107,2026-09-12T21:51:14,ACCB913C53C,ACC6BE9D2E1,1625.42,UPI,net_banking,B02,LEGIT
TXNC4487DED,2026-09-05T07:50:38,ACC370F7852,ACCE1D1F26C,2984.14,RTGS,mobile,S03,LEGIT
TXN2D4CD25D,2026-09-22T19:56:58,ACC4E2C5E1F,ACC60DC4295,9591.82,RTGS,atm,D03,LEGIT
TXN7CA617B5,2026-09-11T20:21:09,ACCFD815626,ACC523DA2F2,2861.43,NEFT,net_banking,H01,LEGIT
TXN29D1AE8F,2026-09-13T00:50:15,ACC971FAFFF,ACCFBEABE5D,5325.08,IMPS,atm,H02,LEGIT
TXN0A48DD3F,2026-09-01T19:34:18,ACCE3541CC0,ACC451DCAAB,851.34,RTGS,branch,H03,LEGIT
TXN8035B3B0,2026-09-08T01:01:31,ACC8B25F58F,ACC51FFAC4A,10738.51,IMPS,atm,S03,LEGIT
TXNC88D1F24,2026-09-24T08:28:00,ACC69316013,ACC9C340360,7503.55,NEFT,branch,V01,LEGIT
TXNA461B464,2026-09-14T18:16:33,ACCDB1473AF,ACC141F6C60,1688.61,UPI,mobile,B03,LEGIT
TXNEA457D03,2026-09-03T23:40:47,ACCFDD686D1,ACC4D2ED9EC,1237.5,IMPS,net_banking,M07,LEGIT
TXN5FF7A922,2026-09-17T10:20:24,ACCC623FC04,ACCDBA46BF1,2304.64,NEFT,atm,B04,LEGIT
TXNB9505A0A,2026-09-08T02:52:06,ACC8372E8BA,ACC9B7286AB,13174.14,NEFT,branch,D01,LEGIT
TXN31D4C8A0,2026-09-03T11:35:53,ACCF4101096,ACC79F58D18,889.34,UPI,net_banking,P01,LEGIT
TXNB59518E7,2026-09-17T21:34:00,ACC1CD3F618,ACC25C67DB1,212.45,NEFT,atm,D01,LEGIT
TXN1781B951,2026-09-17T02:18:35,ACCC8A12B86,ACC04988787,2136.22,UPI,branch,H02,LEGIT
TXN08F5D9A9,2026-09-01T17:08:48,ACCFF473BFE,ACCB26E420F,1217.92,IMPS,branch,M01,LEGIT
TXNE894FF50,2026-09-24T10:21:33,ACCF0B107D9,ACC9616E0A4,15969.23,RTGS,branch,H01,LEGIT
TXN4BE6AFED,2026-09-24T00:54:47,ACC1B072C60,ACC9FDE77D6,1767.56,RTGS,branch,V02,LEGIT
TXN69A2294B,2026-09-11T11:20:29,ACCFEA00F8C,ACCFEF20476,224.65,NEFT,net_banking,V01,LEGIT
TXN5E4AAC86,2026-09-13T20:03:25,ACCE3BBAB71,ACC5205FC66,5027.34,IMPS,branch,B02,LEGIT
TXN9A0BC830,2026-09-18T14:12:59,ACCC59E1A51,ACCC1D9F1D3,2860.73,RTGS,net_banking,H03,LEGIT
TXN8CA12487,2026-09-17T21:37:01,ACC63842E16,ACCB1EEAC95,1604.06,IMPS,net_banking,H03,LEGIT
TXND2705C00,2026-09-08T13:53:45,ACC1CD3F618,ACC1DAC2216,64540.0,RTGS,net_banking,D03,LEGIT
TXNC9F6C00A,2026-09-24T11:57:42,ACCE1CED707,ACC72C60FFE,1261.74,RTGS,mobile,B01,LEGIT
TXN8C4DCAD4,2026-09-02T08:09:39,ACC7BD0FF4E,ACC9ED4E15B,6949.81,IMPS,branch,H03,LEGIT
TXNAD750642,2026-09-10T09:14:27,ACC4631AEDA,ACCE96C9E90,1767.94,RTGS,atm,P03,LEGIT
TXN5F3CF556,2026-09-22T14:26:06,ACCA62BE4BC,ACC47A46DDC,10535.93,UPI,net_banking,M01,LEGIT
TXN151BD882,2026-09-21T11:45:41,ACC8539E522,ACC3C60E7EA,1034.1,IMPS,net_banking,A05,LEGIT
TXNC37E656D,2026-09-20T03:07:31,ACCEAC20530,ACCC40A4213,776.26,RTGS,branch,P03,LEGIT
TXN1CBD1714,2026-09-22T01:59:07,ACC9B2378A5,ACCBA244D0C,3660.97,RTGS,atm,M05,LEGIT
TXNBC087FE8,2026-09-02T00:58:01,ACC28191024,ACCB3EB12FF,27773.79,RTGS,atm,H01,LEGIT
TXN94334B8B,2026-09-10T10:23:23,ACCD8449B01,ACC9C4CB3E7,2755.45,IMPS,atm,H03,LEGIT
TXN2C73B066,2026-09-08T20:08:18,ACC1C7CD0E3,ACC1CA7A4B4,513.88,RTGS,net_banking,P04,LEGIT
TXN09CD7CF1,2026-09-02T20:07:48,ACC45753EAA,ACCFAD216B4,18532.61,NEFT,branch,P04,LEGIT
TXNE0BD0A70,2026-09-25T07:07:35,ACC741CAF8D,ACC53EFBA56,5633.09,IMPS,atm,S01,LEGIT
TXN5FB22698,2026-09-07T00:18:53,ACC8E2C3F75,ACC84392792,7424.14,RTGS,net_banking,B04,LEGIT
TXN6B140814,2026-09-17T12:20:04,ACCC0018CAA,ACC59E34E68,2396.69,UPI,net_banking,M07,LEGIT
TXN838F66F2,2026-09-01T14:15:22,ACC94539516,ACC1F4B1847,18364.67,UPI,mobile,S03,LEGIT
TXN5E28ADD0,2026-09-04T00:08:53,ACCFDCD312C,ACCED5BFFE0,7574.71,NEFT,net_banking,H02,LEGIT
TXN2524A9A2,2026-09-03T17:26:09,ACCC0D96624,ACCD26407DC,3803.87,UPI,atm,M05,LEGIT
TXN802B0BE5,2026-09-02T02:04:07,ACCE0981694,ACCE9ADAA68,603.41,RTGS,branch,A01,LEGIT
TXNB228FBD1,2026-09-07T05:52:43,ACC726DE4F6,ACC6BD9E781,3867.28,NEFT,mobile,M04,LEGIT
TXN2DA9ADB2,2026-09-20T21:24:06,ACCD2B45230,ACC9B003A68,2495.65,IMPS,branch,B03,LEGIT
TXN9B4EA2A1,2026-09-12T22:01:03,ACC9499B6E1,ACC07305955,1007.47,UPI,net_banking,A03,LEGIT
TXN761A73C4,2026-09-20T10:57:02,ACC806A9A20,ACCE3AC9D54,10376.14,NEFT,branch,S01,LEGIT
TXN97993725,2026-09-14T16:50:46,ACC665006EA,ACC010C38CC,5525.21,IMPS,atm,P01,LEGIT
TXN2155D12B,2026-09-15T21:16:10,ACC3E74355A,ACC528F968F,4479.35,IMPS,branch,P04,LEGIT
TXN32FAC0F5,2026-09-07T03:56:02,ACC3C088162,ACCB7054A24,5656.77,NEFT,atm,A03,LEGIT
TXNF6FCFADF,2026-09-26T02:52:05,ACC4674370C,ACCE0226E14,2582.25,IMPS,mobile,M03,LEGIT
TXN35073A94,2026-09-09T23:43:30,ACCE0226E14,ACC443A3EEC,2681.76,NEFT,net_banking,P02,LEGIT
TXN1294CFCB,2026-09-12T03:50:03,ACC5CF41F28,ACCB9D5ACF6,11679.77,IMPS,branch,V01,LEGIT
TXND9140347,2026-09-08T04:36:35,ACCA9F9D38D,ACC63C8EA5C,30392.43,NEFT,atm,S01,LEGIT
TXNCC3A8D60,2026-09-24T04:25:21,ACCFDB9DACD,ACC48198B55,999.34,IMPS,atm,H02,LEGIT
TXNE431BDA9,2026-09-03T18:47:37,ACC7DE7EF05,ACC96507348,2603.91,UPI,atm,V01,LEGIT
TXN2D519FA1,2026-09-19T20:08:46,ACC927F20BE,ACC6D5BF41A,6815.36,RTGS,branch,H01,LEGIT
TXN107A29F2,2026-09-11T08:08:23,ACC180F4592,ACCD96EC1E5,1502.11,UPI,atm,H02,LEGIT
TXN2B07BD47,2026-09-20T05:06:53,ACC4F0E3C34,ACC3B47EC0E,1760.01,UPI,atm,D02,LEGIT
TXN35B4B943,2026-09-03T15:44:21,ACCE5FE2CDD,ACC7F4D03BC,1838.55,IMPS,atm,P01,LEGIT
TXN79D46CF4,2026-09-11T14:59:10,ACC2202A2BC,ACC45B9547D,1816.72,NEFT,net_banking,M01,LEGIT
TXN5892AFEC,2026-09-14T23:14:20,ACCA6FC5069,ACC802E8D84,2823.97,RTGS,branch,H02,LEGIT
TXN4EB6064B,2026-09-10T22:43:59,ACC0A82E3D1,ACCD296C076,3981.02,UPI,net_banking,H03,LEGIT
TXN6E3687EB,2026-09-16T07:39:50,ACC872B3DBB,ACC5717BBC7,1870.54,NEFT,net_banking,A02,LEGIT
TXNCB763C51,2026-09-23T02:53:18,ACC0FA6E5A4,ACC8C7F91AA,2691.07,NEFT,branch,B02,LEGIT
TXN18DD3E5D,2026-09-10T16:23:11,ACC7378EB0C,ACC25C67DB1,636.75,UPI,atm,D04,LEGIT
TXN4C28216D,2026-09-05T08:36:28,ACC129E499E,ACCC6ECBAC1,8615.62,IMPS,net_banking,B02,LEGIT
TXN0AD7BE7B,2026-09-24T15:49:06,ACCF5980072,ACCFCD8F434,1551.08,RTGS,branch,V02,LEGIT
TXNA091193B,2026-09-01T08:18:28,ACC02EFCF3A,ACC35787217,26157.83,UPI,atm,A04,LEGIT
TXN9E951074,2026-09-01T20:26:57,ACCE87724DD,ACCF507AFD9,1391.35,IMPS,branch,D03,LEGIT
TXN104CF7F9,2026-09-07T15:04:06,ACCFDC78E20,ACC6958AC3D,7411.56,UPI,branch,H01,LEGIT
TXNA8A0AC77,2026-09-12T20:39:06,ACCD99533BF,ACC5D8E0BD9,2483.53,IMPS,atm,M01,LEGIT
TXN604FF772,2026-09-14T01:04:45,ACC895D33B5,ACC6137182D,4868.73,IMPS,mobile,B02,LEGIT
TXN71835E89,2026-09-16T20:33:09,ACC51FFAC4A,ACCAC511BE6,1671.94,IMPS,branch,V03,LEGIT
TXN65F6B137,2026-09-19T21:07:01,ACCBF815D42,ACCE3103E87,33768.42,NEFT,net_banking,D03,LEGIT
TXND484C2C5,2026-09-08T18:27:27,ACC8D39CAC1,ACCDEE4C766,46241.5,RTGS,net_banking,B03,LEGIT
TXNBF3DF09D,2026-09-23T15:57:21,ACCA44C4C2F,ACCB8A947FF,3686.86,IMPS,net_banking,P03,LEGIT
TXN8F1B5C77,2026-09-03T05:39:26,ACC76FDEF38,ACC94F700C6,1846.35,NEFT,atm,P03,LEGIT
TXNF42BDB37,2026-09-10T09:11:57,ACCBDF38EE2,ACC59525854,10016.36,NEFT,branch,D04,LEGIT
TXN22F48C93,2026-09-11T12:19:38,ACC83AA4695,ACC220932C2,9368.59,UPI,branch,V02,LEGIT
TXND25DA542,2026-09-08T00:24:54,ACC604FB8FC,ACC010C38CC,22264.57,UPI,mobile,V03,LEGIT
TXNFD74C4B0,2026-09-25T04:08:45,ACCDE4F6085,ACC8F231C8E,1752.26,UPI,mobile,V02,LEGIT
TXN0F3EB00D,2026-09-25T04:34:04,ACCEBA55FB9,ACC26ECBD31,1741.59,NEFT,branch,M07,LEGIT
TXNDDE14969,2026-09-14T00:54:58,ACCD966D482,ACC2202A2BC,1459.31,IMPS,mobile,M01,LEGIT
TXN6A749D19,2026-09-07T00:49:07,ACC2B3C7A2B,ACCFEA00F8C,20417.98,UPI,atm,V02,LEGIT
TXN84843E58,2026-09-06T14:55:39,ACCE1AA6A96,ACC775C5645,10923.1,UPI,net_banking,M03,LEGIT
TXN31238A84,2026-09-15T08:13:46,ACCDF347D33,ACCCA452A5C,2924.09,IMPS,branch,A02,LEGIT
TXN0ACA2EF9,2026-09-16T09:28:05,ACC8561B01D,ACC62E92CFE,2006.83,UPI,atm,S02,LEGIT
TXN75D60B09,2026-09-10T20:25:51,ACCC430FF97,ACC40FF23BF,8859.39,IMPS,atm,V01,LEGIT
TXN22D932F3,2026-09-03T11:50:30,ACCB1EEAC95,ACC881372E8,2372.28,RTGS,branch,P01,LEGIT
TXNF0903A82,2026-09-02T01:24:00,ACC1775BFD5,ACC2DB48017,1137.65,NEFT,net_banking,V03,LEGIT
